Code
C02F  11/006
C02F  11/008
C02F  11/02
C02F  11/04
C02F  11/06
C02F  11/08
C02F  11/083
C02F  11/086
C02F  11/10
C02F  11/12
C02F  11/121
C02F  11/122
C02F  11/123
C02F  11/125
C02F  11/126
C02F  11/127
C02F  11/128
C02F  11/13
C02F  11/131
C02F  11/14
C02F  11/143
C02F  11/145
C02F  11/147
C02F  11/148
C02F  11/15
C02F  11/16
C02F  11/18
C02F  11/185
C02F  11/20
C02F2001/007
C02F2001/422
C02F2001/425
C02F2001/427
C02F2001/46119
C02F2001/46123
C02F2001/46128
C02F2001/46133
C02F2001/46138
C02F2001/46142
C02F2001/46147
C02F2001/46152
C02F2001/46157
C02F2001/46161
C02F2001/46166
C02F2001/46171
C02F2001/46185
C02F2001/4619
C02F2001/46195
C02F2001/5218
C02F2003/001
C02F2003/003
C02F2003/008
C02F2101/00
C02F2101/003
C02F2101/006
C02F2101/10
C02F2101/101
C02F2101/103
C02F2101/105
C02F2101/106
C02F2101/108
C02F2101/12
C02F2101/14
C02F2101/16
C02F2101/163
C02F2101/166
C02F2101/18
C02F2101/20
C02F2101/203
C02F2101/206
C02F2101/22
C02F2101/30
C02F2101/301
C02F2101/303
C02F2101/305
C02F2101/306
C02F2101/308
C02F2101/32
C02F2101/322
C02F2101/325
C02F2101/327
C02F2101/34
C02F2101/345
C02F2101/36
C02F2101/363
C02F2101/366
C02F2101/38
C02F2101/40
C02F2103/00
C02F2103/001
C02F2103/002
C02F2103/003
C02F2103/005
C02F2103/006
C02F2103/007
C02F2103/008
C02F2103/02
C02F2103/023
C02F2103/026
C02F2103/04
C02F2103/06
C02F2103/08
C02F2103/10
C02F2103/12
C02F2103/14
C02F2103/16
C02F2103/18
C02F2103/20
C02F2103/22
C02F2103/24
C02F2103/26
C02F2103/28
C02F2103/30
C02F2103/32
C02F2103/322
C02F2103/325
C02F2103/327
C02F2103/34
C02F2103/343
C02F2103/346
C02F2103/36
C02F2103/365
C02F2103/38
C02F2103/40
C02F2103/42
C02F2103/44
C02F2201/00
C02F2201/001
C02F2201/002
C02F2201/003
C02F2201/004
C02F2201/005
C02F2201/006
C02F2201/007
C02F2201/008
C02F2201/009
C02F2201/32
C02F2201/322
C02F2201/3221
C02F2201/3222
C02F2201/3223
C02F2201/3224
C02F2201/3225
C02F2201/3226
C02F2201/3227
C02F2201/3228
C02F2201/324
C02F2201/326
C02F2201/328
C02F2201/46
C02F2201/461
C02F2201/46105
C02F2201/4611
C02F2201/46115
C02F2201/4612
C02F2201/46125
C02F2201/4613
C02F2201/46135
C02F2201/4614
C02F2201/46145
C02F2201/4615
C02F2201/46155
C02F2201/4616
C02F2201/46165
C02F2201/4617
C02F2201/46175
C02F2201/4618
C02F2201/46185
C02F2201/4619
C02F2201/46195
C02F2201/48
C02F2201/483
C02F2201/486
C02F2201/78
C02F2201/782
C02F2201/784
C02F2203/00
C02F2203/002
C02F2203/004
C02F2203/006
C02F2203/008
C02F2209/00
C02F2209/001
C02F2209/003
C02F2209/005
C02F2209/006
C02F2209/008
C02F2209/01
C02F2209/02
C02F2209/03
C02F2209/04
C02F2209/05
C02F2209/055
C02F2209/06
C02F2209/07
C02F2209/08
C02F2209/09
C02F2209/10
C02F2209/105
C02F2209/11
C02F2209/12
C02F2209/14
C02F2209/15
C02F2209/16
C02F2209/18
C02F2209/19
C02F2209/20
C02F2209/21
C02F2209/22
C02F2209/225
C02F2209/23
C02F2209/235
C02F2209/24
C02F2209/245
C02F2209/26
C02F2209/265
C02F2209/28
C02F2209/285
C02F2209/29
C02F2209/30
C02F2209/32
C02F2209/34
C02F2209/36
C02F2209/38
C02F2209/40
C02F2209/42
C02F2209/44
C02F2209/445
C02F2301/00
C02F2301/02
C02F2301/022
C02F2301/024
C02F2301/026
C02F2301/028
C02F2301/04
C02F2301/043
C02F2301/046
C02F2301/06
C02F2301/063
C02F2301/066
C02F2301/08
C02F2301/10
C02F2301/103
C02F2301/106
C02F2303/00
C02F2303/02
C02F2303/04
C02F2303/06
C02F2303/08
C02F2303/10
C02F2303/12
C02F2303/14
C02F2303/16
C02F2303/18
C02F2303/185
C02F2303/20
C02F2303/22
C02F2303/24
C02F2303/26
C02F2305/00
C02F2305/02
C02F2305/023
C02F2305/026
C02F2305/04
C02F2305/06
C02F2305/08
C02F2305/10
C02F2305/12
C02F2305/14
C02F2307/00
C02F2307/02
C02F2307/04
C02F2307/06
C02F2307/08
C02F2307/10
C02F2307/12
C02F2307/14
C09K   3/32
E03C   1/12
E03C   1/122
E03C   1/1222
E03C   1/1225
E03C   1/1227
E03C   1/126
E03F   1/00
E03F   1/001
E03F   1/002
E03F   1/003
E03F   1/005
E03F   1/006
E03F   1/007
E03F   1/008
E03F   3/00
E03F   3/02
E03F   3/04
E03F   3/043
E03F   3/046
E03F   3/06
E03F   5/00
E03F   5/02
E03F   5/021
E03F   5/022
E03F   5/024
E03F   5/025
E03F   5/027
E03F   5/04
E03F   5/0401
E03F   5/0402
E03F   5/0403
E03F   5/0404
E03F   5/0405
E03F   5/0406
E03F   5/0407
E03F   5/0408
E03F   5/0409
E03F   5/041
E03F   5/0411
E03F   5/042
E03F   5/046
E03F   5/06
E03F   5/08
E03F   5/10
E03F   5/101
E03F   5/102
E03F   5/103
E03F   5/105
E03F   5/106
E03F   5/107
E03F   5/108
E03F   5/12
E03F   5/125
E03F   5/14
E03F   5/16
E03F   5/18
E03F   5/20
E03F   5/22
E03F   5/24
E03F   5/26
E03F   7/00
E03F   7/02
E03F   7/04
E03F   7/06
E03F   7/08
E03F   7/10
E03F   7/103
E03F   7/106
E03F   7/12
E03F   9/00
E03F   9/002
E03F   9/005
E03F   9/007
E03F  11/00
E03F2003/065
E03F2005/028
E03F2005/0412
E03F2005/0413
E03F2005/0414
E03F2005/0415
E03F2005/0416
E03F2005/0417
E03F2005/0418
E03F2005/061
E03F2005/063
E03F2005/065
E03F2005/066
E03F2005/068
E03F2201/00
E03F2201/10
E03F2201/20
E03F2201/30
E03F2201/40
C05F   7/00
C05F   7/005
C05F   7/02
C05F   7/04
B63B  35/32
E02B  15/04
E02B  15/041
E02B  15/042
E02B  15/043
E02B  15/045
E02B  15/046
E02B  15/047
E02B  15/048
E02B  15/06
E02B  15/08
E02B  15/0807
E02B  15/0814
E02B  15/0821
E02B  15/0828
E02B  15/0835
E02B  15/0842
E02B  15/085
E02B  15/0857
E02B  15/0864
E02B  15/0871
E02B  15/0878
E02B  15/0885
E02B  15/0892
E02B  15/10
E02B  15/101
E02B  15/102
E02B  15/103
E02B  15/104
E02B  15/105
E02B  15/106
E02B  15/107
E02B  15/108
E02B2015/005
E01H  15/00
B65F   1/00
B65F   1/0006
B65F   1/0013
B65F   1/002
B65F   1/0026
B65F   1/0033
B65F   1/004
B65F   1/0046
B65F   1/0053
B65F   1/006
B65F   1/0066
B65F   1/0073
B65F   1/0093
B65F   1/02
B65F   1/04
B65F   1/06
B65F   1/062
B65F   1/065
B65F   1/067
B65F   1/068
B65F   1/08
B65F   1/085
B65F   1/10
B65F   1/105
B65F   1/12
B65F   1/122
B65F   1/125
B65F   1/127
B65F   1/14
B65F   1/1405
B65F   1/141
B65F   1/1415
B65F   1/1421
B65F   1/1426
B65F   1/1431
B65F   1/1436
B65F   1/1442
B65F   1/1447
B65F   1/1452
B65F   1/1457
B65F   1/1463
B65F   1/1468
B65F   1/1473
B65F   1/1478
B65F   1/1484
B65F   1/16
B65F   1/1607
B65F   1/1615
B65F   1/1623
B65F   1/163
B65F   1/1638
B65F   1/1646
B65F   3/00
B65F   3/001
B65F   3/005
B65F   3/02
B65F   3/0203
B65F   3/0206
B65F   3/0209
B65F   3/0213
B65F   3/04
B65F   3/041
B65F   3/043
B65F   3/045
B65F   3/046
B65F   3/048
B65F   3/06
B65F   3/08
B65F   3/10
B65F   3/12
B65F   3/14
B65F   3/143
B65F   3/16
B65F   3/18
B65F   3/20
B65F   3/201
B65F   3/202
B65F   3/203
B65F   3/205
B65F   3/206
B65F   3/207
B65F   3/208
B65F   3/22
B65F   3/225
B65F   3/24
B65F   3/26
B65F   3/28
B65F   5/00
B65F   5/005
B65F   7/00
B65F   7/005
B65F   9/00
B65F2001/008
B65F2001/0086
B65F2001/061
B65F2001/1489
B65F2001/1494
B65F2001/1653
B65F2001/1661
B65F2001/1669
B65F2001/1676
B65F2001/1684
B65F2001/1692
B65F2003/003
B65F2003/006
B65F2003/008
B65F2003/0216
B65F2003/022
B65F2003/0223
B65F2003/0226
B65F2003/023
B65F2003/0233
B65F2003/0236
B65F2003/024
B65F2003/0243
B65F2003/0246
B65F2003/025
B65F2003/0253
B65F2003/0256
B65F2003/0259
B65F2003/0263
B65F2003/0266
B65F2003/0269
B65F2003/0273
B65F2003/0276
B65F2003/0279
B65F2003/0283
B65F2003/0286
B65F2003/0289
B65F2003/0293
B65F2003/0296
B65F2003/146
B65F2210/00
B65F2210/102
B65F2210/1023
B65F2210/1026
B65F2210/104
B65F2210/108
B65F2210/1085
B65F2210/112
B65F2210/1121
B65F2210/1123
B65F2210/1125
B65F2210/1126
B65F2210/1128
B65F2210/116
B65F2210/12
B65F2210/124
B65F2210/126
B65F2210/128
B65F2210/129
B65F2210/13
B65F2210/132
B65F2210/135
B65F2210/136
B65F2210/137
B65F2210/138
B65F2210/139
B65F2210/14
B65F2210/144
B65F2210/1443
B65F2210/1446
B65F2210/148
B65F2210/15
B65F2210/152
B65F2210/1522
B65F2210/1525
B65F2210/1527
B65F2210/156
B65F2210/16
B65F2210/162
B65F2210/164
B65F2210/165
B65F2210/167
B65F2210/1675
B65F2210/168
B65F2210/169
B65F2210/17
B65F2210/172
B65F2210/176
B65F2210/178
B65F2210/179
B65F2210/1795
B65F2210/18
B65F2210/181
B65F2210/1815
B65F2210/182
B65F2210/183
B65F2210/184
B65F2210/188
B65F2210/196
B65F2210/20
B65F2220/00
B65F2220/101
B65F2220/102
B65F2220/104
B65F2220/106
B65F2220/1063
B65F2220/1066
B65F2220/108
B65F2220/112
B65F2220/116
B65F2220/12
B65F2220/122
B65F2220/124
B65F2220/128
B65F2230/00
B65F2230/104
B65F2230/108
B65F2230/112
B65F2230/116
B65F2230/12
B65F2230/124
B65F2230/126
B65F2230/127
B65F2230/128
B65F2230/132
B65F2230/134
B65F2230/135
B65F2230/136
B65F2230/14
B65F2230/144
B65F2230/148
B65F2230/15
B65F2230/152
B65F2230/156
B65F2240/00
B65F2240/104
B65F2240/108
B65F2240/112
B65F2240/1123
B65F2240/1126
B65F2240/116
B65F2240/118
B65F2240/12
B65F2240/121
B65F2240/122
B65F2240/124
B65F2240/128
B65F2240/132
B65F2240/136
B65F2240/137
B65F2240/138
B65F2240/14
B65F2240/142
B65F2240/143
B65F2240/144
B65F2240/145
B65F2240/146
B65F2240/148
B65F2240/152
B65F2240/156
B65F2240/1562
B65F2240/1564
B65F2240/1566
B65F2240/1568
B65F2240/16
B65F2240/162
B65F2240/164
B65F2240/166
B65F2240/168
B65F2240/172
B65F2250/00
B65F2250/105
B65F2250/106
B65F2250/107
B65F2250/108
B65F2250/11
B65F2250/111
B65F2250/112
B65F2250/114
B65F2250/1143
B65F2250/1146
B65F2250/116
B65F2250/12
B65F2250/128
A23K  10/26
A23K  10/28
A23K  10/32
A23K  10/33
A23K  10/37
A23K  10/38
A43B   1/12
B03B   9/06
B03B   9/061
B03B   9/062
B03B   9/063
B03B   9/065
B22F   8/00
B29B   7/66
B29B  17/00
B29B  17/0005
B29B  17/0026
B29B  17/0036
B29B  17/0042
B29B  17/0047
B29B  17/0052
B29B  17/02
B29B  17/0206
B29B  17/021
B29B  17/04
B29B  17/0404
B29B  17/0408
B29B  17/0412
B30B   9/32
B30B   9/321
B30B   9/322
B30B   9/323
B30B   9/325
B30B   9/326
B30B   9/327
B30B   9/328
B62D  67/00
B65D  65/46
B65D  65/463
B65D  65/466
B65H  73/00
C03B   1/02
C04B   7/24
C04B   7/243
C04B   7/246
C04B   7/26
C04B   7/28
C04B   7/30
C04B  11/26
C04B  11/262
C04B  11/264
C04B  11/266
C04B  11/268
C04B  18/04
C04B  18/0409
C04B  18/0418
C04B  18/0427
C04B  18/0436
C04B  18/0445
C04B  18/0454
C04B  18/0463
C04B  18/0472
C04B  18/0481
C04B  18/049
C04B  18/06
C04B  18/061
C04B  18/062
C04B  18/064
C04B  18/065
C04B  18/067
C04B  18/068
C04B  18/08
C04B  18/081
C04B  18/082
C04B  18/084
C04B  18/085
C04B  18/087
C04B  18/088
C04B  18/10
C04B  18/101
C04B  18/103
C04B  18/105
C04B  18/106
C04B  18/108
C04B  18/12
C04B  18/125
C04B  18/14
C04B  18/141
C04B  18/142
C04B  18/143
C04B  18/144
C04B  18/145
C04B  18/146
C04B  18/147
C04B  18/148
C04B  18/149
C04B  18/16
C04B  18/162
C04B  18/165
C04B  18/167
C04B  18/18
C04B  18/20
C04B  18/22
C04B  18/24
C04B  18/241
C04B  18/243
C04B  18/245
C04B  18/246
C04B  18/248
C04B  18/26
C04B  18/265
C04B  18/28
C04B  18/30
C04B  18/305
C04B  33/132
C04B  33/1321
C04B  33/1322
C04B  33/1324
C04B  33/1325
C04B  33/1327
C04B  33/1328
C08J  11/00
C08J  11/02
C08J  11/04
C08J  11/06
C08J  11/08
C08J  11/10
C08J  11/105
C08J  11/12
C08J  11/14
C08J  11/16
C08J  11/18
C08J  11/20
C08J  11/22
C08J  11/24
C08J  11/26
C08J  11/28
C09K  11/01
C10M 175/00
C10M 175/0008
C10M 175/0016
C10M 175/0025
C10M 175/0033
C10M 175/0041
C10M 175/005
C10M 175/0058
C10M 175/0066
C10M 175/0075
C10M 175/0083
C10M 175/0091
C10M 175/02
C10M 175/04
C10M 175/06
C22B   7/00
C22B   7/001
C22B   7/002
C22B   7/003
C22B   7/004
C22B   7/005
C22B   7/006
C22B   7/007
C22B   7/008
C22B   7/009
C22B   7/02
C22B   7/04
C22B  19/28
C22B  19/30
C22B  25/06
D01G  11/00
D01G  11/02
D01G  11/04
D21B   1/08
D21B   1/10
D21B   1/32
D21B   1/322
D21B   1/325
D21B   1/327
D21C   5/02
D21C   5/022
D21C   5/025
D21C   5/027
D21H  17/01
H01B  15/00
H01B  15/001
H01B  15/003
H01B  15/005
H01B  15/006
H01B  15/008
H01J   9/52
H01M   6/52
H01M  10/54
C05F   1/00
C05F   1/002
C05F   1/005
C05F   1/007
C05F   1/02
C05F   3/00
C05F   3/02
C05F   3/04
C05F   3/06
C05F   5/00
C05F   5/002
C05F   5/004
C05F   5/006
C05F   5/008
C05F   9/00
C05F   9/02
C05F   9/04
C05F  11/00
C05F  11/02
C05F  11/04
C05F  11/06
C05F  11/08
C05F  11/10
C05F  17/00
C05F  17/05
C05F  17/10
C05F  17/15
C05F  17/20
C05F  17/30
C05F  17/40
C05F  17/50
C05F  17/60
C05F  17/70
C05F  17/80
C05F  17/90
C05F  17/907
C05F  17/914
C05F  17/921
C05F  17/929
C05F  17/936
C05F  17/939
C05F  17/943
C05F  17/95
C05F  17/955
C05F  17/957
C05F  17/964
C05F  17/971
C05F  17/979
C05F  17/986
C05F  17/989
C05F  17/993
C10L   5/46
C10L   5/48
F23G   5/00
F23G   5/002
F23G   5/004
F23G   5/006
F23G   5/008
F23G   5/02
F23G   5/027
F23G   5/0273
F23G   5/0276
F23G   5/033
F23G   5/04
F23G   5/05
F23G   5/08
F23G   5/085
F23G   5/10
F23G   5/12
F23G   5/14
F23G   5/16
F23G   5/165
F23G   5/18
F23G   5/20
F23G   5/22
F23G   5/24
F23G   5/245
F23G   5/26
F23G   5/28
F23G   5/30
F23G   5/32
F23G   5/34
F23G   5/36
F23G   5/38
F23G   5/40
F23G   5/42
F23G   5/44
F23G   5/442
F23G   5/444
F23G   5/446
F23G   5/448
F23G   5/46
F23G   5/48
F23G   5/50
F23G   7/00
F23G   7/001
F23G   7/003
F23G   7/005
F23G   7/006
F23G   7/008
F23G   7/02
F23G   7/04
F23G   7/05
F23G   7/07
F23G   7/08
F23G   7/085
F23G   7/10
F23G   7/105
F23G   7/12
F23G   7/14
A61L  11/00
B02C  19/0075
B09B   1/00
B09B   1/002
B09B   1/004
B09B   1/006
B09B   1/008
B09B   3/00
B09B   3/0008
B09B   3/0016
B09B   3/0025
B09B   3/0033
B09B   3/0041
B09B   3/005
B09B   3/0058
B09B   3/0066
B09B   3/0075
B09B   3/0083
B09B   3/0091
B09B   5/00
B09B2220/00
B09B2220/02
B09B2220/04
B09B2220/06
B09B2220/08
B09B2220/10
B09B2220/12
B09B2220/14
C10G   1/10
B09C   1/00
B09C   1/002
B09C   1/005
B09C   1/007
B09C   1/02
B09C   1/025
B09C   1/06
B09C   1/062
B09C   1/065
B09C   1/067
B09C   1/08
B09C   1/085
B09C   1/10
B09C   1/105
B09C2101/00
G08B  21/12
G08B  21/14
Y02E  10/00
Y02E  10/10
Y02E  10/20
Y02E  10/22
Y02E  10/223
Y02E  10/226
Y02E  10/30
Y02E  10/40
Y02E  10/44
Y02E  10/46
Y02E  10/47
Y02E  10/50
Y02E  10/52
Y02E  10/541
Y02E  10/542
Y02E  10/543
Y02E  10/544
Y02E  10/545
Y02E  10/546
Y02E  10/547
Y02E  10/548
Y02E  10/549
Y02E  10/56
Y02E  10/563
Y02E  10/566
Y02E  10/58
Y02E  10/60
Y02E  10/70
Y02E  10/72
Y02E  10/722
Y02E  10/723
Y02E  10/725
Y02E  10/727
Y02E  10/728
Y02E  10/74
Y02E  10/76
Y02E  10/763
Y02E  10/766
Y02E  20/00
Y02E  20/12
Y02E  20/14
Y02E  20/16
Y02E  20/18
Y02E  20/30
Y02E  20/32
Y02E  20/326
Y02E  20/34
Y02E  20/344
Y02E  30/00
Y02E  30/10
Y02E  30/16
Y02E  30/30
Y02E  30/31
Y02E  30/32
Y02E  30/34
Y02E  30/38
Y02E  40/00
Y02E  40/10
Y02E  40/20
Y02E  40/30
Y02E  40/40
Y02E  40/50
Y02E  40/60
Y02E  40/70
Y02E  50/00
Y02E  50/10
Y02E  50/14
Y02E  50/15
Y02E  50/17
Y02E  50/30
Y02E  60/00
Y02E  60/10
Y02E  60/122
Y02E  60/124
Y02E  60/13
Y02E  60/14
Y02E  60/15
Y02E  60/16
Y02E  60/30
Y02E  60/32
Y02E  60/324
Y02E  60/327
Y02E  60/34
Y02E  60/36
Y02E  60/50
Y02E  60/523
Y02E  60/60
Y02E  60/7807
Y02E  60/7815
Y02E  60/7838
Y02E  60/7853
Y02E  60/7861
Y02E  60/7869
Y02E  70/00
Y02E  70/30
Y02C  10/04
Y02C  10/06
Y02C  20/00
Y02C  20/10
Y02C  20/20
Y02C  20/30
Y02C  20/40
Y02T  10/00
Y02T  10/10
Y02T  10/12
Y02T  10/126
Y02T  10/163
Y02T  10/30
Y02T  10/40
Y02T  10/48
Y02T  10/60
Y02T  10/62
Y02T  10/6226
Y02T  10/6239
Y02T  10/6265
Y02T  10/6269
Y02T  10/6286
Y02T  10/64
Y02T  10/641
Y02T  10/642
Y02T  10/645
Y02T  10/70
Y02T  10/7005
Y02T  10/7011
Y02T  10/7044
Y02T  10/705
Y02T  10/7066
Y02T  10/7072
Y02T  10/7088
Y02T  10/72
Y02T  10/7241
Y02T  10/7258
Y02T  10/7283
Y02T  10/80
Y02T  10/82
Y02T  10/84
Y02T  10/86
Y02T  10/88
Y02T  10/90
Y02T  10/92
Y02T  30/00
Y02T  30/18
Y02T  30/40
Y02T  50/00
Y02T  50/10
Y02T  50/14
Y02T  50/145
Y02T  50/30
Y02T  50/40
Y02T  50/50
Y02T  50/60
Y02T  50/671
Y02T  50/672
Y02T  50/675
Y02T  50/678
Y02T  50/80
Y02T  70/00
Y02T  70/10
Y02T  70/50
Y02T  70/5218
Y02T  70/5236
Y02T  70/5254
Y02T  90/00
Y02T  90/10
Y02T  90/12
Y02T  90/121
Y02T  90/122
Y02T  90/125
Y02T  90/128
Y02T  90/14
Y02T  90/16
Y02T  90/167
Y02T  90/168
Y02T  90/169
Y02T  90/32
Y02T  90/34
Y02T  90/40
Y02B  10/00
Y02B  10/10
Y02B  10/20
Y02B  10/30
Y02B  10/40
Y02B  10/50
Y02B  10/70
Y02B  20/00
Y02B  20/30
Y02B  20/341
Y02B  20/346
Y02B  20/40
Y02B  20/44
Y02B  20/72
Y02B  30/00
Y02B  30/12
Y02B  30/13
Y02B  30/17
Y02B  30/18
Y02B  30/52
Y02B  30/54
Y02B  30/56
Y02B  30/62
Y02B  30/625
Y02B  30/70
Y02B  30/90
Y02B  40/00
Y02B  40/146
Y02B  40/18
Y02B  50/00
Y02B  60/121
Y02B  60/1217
Y02B  60/1225
Y02B  60/1228
Y02B  60/1235
Y02B  60/1242
Y02B  60/126
Y02B  60/1275
Y02B  60/1282
Y02B  60/1285
Y02B  60/1289
Y02B  60/50
Y02B  70/00
Y02B  70/10
Y02B  70/1433
Y02B  70/1491
Y02B  70/16
Y02B  70/30
Y02B  70/3225
Y02B  70/3241
Y02B  70/325
Y02B  70/34
Y02B  80/00
Y02B  80/10
Y02B  80/22
Y02B  80/32
Y02B  90/00
Y02B  90/10
Y02B  90/20
Y02B  90/241
Y02B  90/2638
Y02B  90/2661
Y02W  30/00
Y02W  30/10
Y02W  30/20
Y02W  30/30
Y02W  30/40
Y02W  30/43
Y02W  30/50
Y02W  30/52
Y02W  30/523
Y02W  30/524
Y02W  30/526
Y02W  30/56
Y02W  30/58
Y02W  30/60
Y02W  30/62
Y02W  30/622
Y02W  30/625
Y02W  30/64
Y02W  30/644
Y02W  30/648
Y02W  30/66
Y02W  30/74
Y02W  30/78
Y02W  30/80
Y02W  30/82
Y02W  30/84
Y02W  30/91
Y02W  30/97
Y02W  90/00
Y02W  90/10
Y02P  10/10
Y02P  10/122
Y02P  10/134
Y02P  10/143
Y02P  10/146
Y02P  10/20
Y02P  10/212
Y02P  10/25
Y02P  10/32
Y02P  20/00
Y02P  20/10
Y02P  20/129
Y02P  20/133
Y02P  20/141
Y02P  20/143
Y02P  20/145
Y02P  20/151
Y02P  20/155
Y02P  20/156
Y02P  20/20
Y02P  20/30
Y02P  20/40
Y02P  20/50
Y02P  20/52
Y02P  20/54
Y02P  20/55
Y02P  20/57
Y02P  20/582
Y02P  20/584
Y02P  20/59
Y02P  30/00
Y02P  30/20
Y02P  30/40
Y02P  40/00
Y02P  40/10
Y02P  40/121
Y02P  40/125
Y02P  40/18
Y02P  40/40
Y02P  40/45
Y02P  40/50
Y02P  40/57
Y02P  40/60
Y02P  60/00
Y02P  60/12
Y02P  60/14
Y02P  60/20
Y02P  60/21
Y02P  60/22
Y02P  60/30
Y02P  60/40
Y02P  60/50
Y02P  60/52
Y02P  60/60
Y02P  60/80
Y02P  60/85
Y02P  60/87
Y02P  70/00
Y02P  70/10
Y02P  70/50
Y02P  70/521
Y02P  70/54
Y02P  70/56
Y02P  70/62
Y02P  80/00
Y02P  80/10
Y02P  80/14
Y02P  80/15
Y02P  80/154
Y02P  80/20
Y02P  80/30
Y02P  80/40
Y02P  90/00
Y02P  90/02
Y02P  90/30
Y02P  90/40
Y02P  90/45
Y02P  90/50
Y02P  90/60
Y02P  90/70
Y02P  90/80
Y02P  90/82
Y02P  90/84
Y02P  90/845
Y02P  90/90
Y02D  10/00
Y02D  10/126
Y02D  10/13
Y02D  10/14
Y02D  10/151
Y02D  10/153
Y02D  10/171
Y02D  10/173
Y02D  10/174
Y02D  10/22
Y02D  10/24
Y02D  30/00
Y02D  30/50
Y02D  30/70
Y02D  50/30
Y02D  70/12
Y02D  70/122
Y02D  70/1222
Y02D  70/124
Y02D  70/1242
Y02D  70/126
Y02D  70/1262
Y02D  70/1264
Y02D  70/14
Y02D  70/142
Y02D  70/144
Y02D  70/168
Y02D  70/21
Y02D  70/22
Y02D  70/23
Y02D  70/24
Y02D  70/26
Y02D  70/446
F02M  25/07
C02F 103/34
C02F 101/10
C02F 101/36
C02F   9/02
C02F   9/12
C02F 101/30
C02F 103/00
C02F   9/04
C02F 101/22
C02F 103/22
C02F 101/34
C02F 103/28
C02F 103/36
C02F 103/32
C02F 103/38
C02F 103/16
C02F 103/26
C02F 103/08
C02F   9/10
C02F 101/14
C02F 103/02
C02F
C02F 101/20
C02F 103/06
C02F 103/10
C02F 103/42
C02F 103/44
C02F 101/32
C02F 103/18
C02F 103/20
C02F   9/14
C02F 101/18
C02F   9/08
C02F 101/00
C02F   9/06
C02F 103/40
C02F 103/12
C02F 101/38
C02F 101/12
C02F 103/30
C02F 103/04
C02F 101/16
C02F 103/14
C02F 103/24
E03F
B65F
C05F
C05F  15/00
C05F  17/02
B09B
B09C
B09C   1/04
